ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
5572,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/composer.json,302,Found,2,1029,0
5573,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,POST,http://localhost:8000/admin/login/?next=/admin/,429,Too Many Requests,3,858,143
5574,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/composer.lock,302,Found,2,1029,0
5575,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/vim_settings.xml,302,Found,2,1032,0
5576,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?next=/admin/,200,OK,6,1107,4184
5578,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/server-info,302,Found,3,1027,0
5579,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,POST,http://localhost:8000/admin/login/?next=/admin/,429,Too Many Requests,2,858,143
5580,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/phpinfo.php,302,Found,3,1027,0
5581,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/info.php,302,Found,2,1024,0
5582,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/i.php,302,Found,2,1021,0
5583,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?next=/admin/,200,OK,5,1107,4184
5585,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/test.php,302,Found,2,1024,0
5586,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,POST,http://localhost:8000/admin/login/?next=/admin/,429,Too Many Requests,1,858,143
5587,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/_wpeprivate/config.json,302,Found,2,1039,0
5588,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/_framework/blazor.boot.json,302,Found,2,1043,0
5589,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?next=/admin/,200,OK,6,1107,4184
5591,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/.hg,302,Found,3,1019,0
5592,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,POST,http://localhost:8000/admin/login/?next=/admin/,429,Too Many Requests,2,858,143
5593,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/.bzr,302,Found,3,1020,0
5594,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/._darcs,302,Found,2,1023,0
5595,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?next=/admin/,200,OK,6,1107,4184
5597,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/BitKeeper,302,Found,2,1025,0
5598,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,POST,http://localhost:8000/admin/login/?next=/admin/,429,Too Many Requests,2,858,143
5599,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000,200,OK,2,852,1043
5600,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known,404,Not Found,2,859,1540
5601,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?csrfmiddlewaretoken=bngRU9Q21arTwE8uRtMO4fp9sbtbnsD6PC9tgqRN4SGSoCLi6ifP6GZ5u9LkRizu&next=/admin/&password=ZAP&username=ZAP,200,OK,4,1107,4307
5602,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific,404,Not Found,3,859,1540
5603,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin,301,Moved Permanently,2,883,0
5604,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login,302,Found,3,1015,0
5605,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api,301,Moved Permanently,2,881,0
5606,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth,404,Not Found,3,859,1540
5607,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/health,301,Moved Permanently,2,884,0
5608,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/redoc,301,Moved Permanently,2,883,0
5609,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static,404,Not Found,2,859,1540
5610,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin,404,Not Found,2,859,1540
5611,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css,404,Not Found,2,859,1540
5612,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/js,404,Not Found,2,859,1540
5613,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg,404,Not Found,2,859,1540
5614,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/redoc,404,Not Found,2,859,1540
5615,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/swagger-ui-dist,404,Not Found,2,859,1540
5616,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/swagger,301,Moved Permanently,2,885,0
5617,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000,200,OK,2,852,1043
5618,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known,404,Not Found,2,859,1540
5619,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?next=/admin/,200,OK,6,1107,4184
5620,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000,200,OK,3,852,1043
5622,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific,404,Not Found,4,859,1540
5623,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known,404,Not Found,3,859,1540
5624,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000,200,OK,4,852,1043
5625,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,POST,http://localhost:8000/admin/login/?next=/admin/,429,Too Many Requests,4,858,143
5627,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known,404,Not Found,3,859,1540
5628,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific,404,Not Found,3,859,1540
5629,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific/com.chrome.devtools.json,404,Not Found,3,859,1540
5630,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin,301,Moved Permanently,5,883,0
5631,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/,200,OK,7,852,1043
5632,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000,200,OK,6,852,1043
5633,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known,404,Not Found,6,859,1540
5634,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific,404,Not Found,5,859,1540
5635,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific/com.chrome.devtools.json,404,Not Found,7,859,1540
5636,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login,302,Found,6,1015,0
5637,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?next=/admin/,200,OK,10,1107,4184
5639,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000,200,OK,10,852,1043
5640,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/,200,OK,10,852,1043
5641,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific,404,Not Found,9,859,1540
5642,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known,404,Not Found,10,859,1540
5643,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific/com.chrome.devtools.json,404,Not Found,7,859,1540
5644,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api,301,Moved Permanently,8,881,0
5645,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?next=/admin/,200,OK,11,1107,4184
5647,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,POST,http://localhost:8000/admin/login/?next=/admin/,429,Too Many Requests,10,858,143
5649,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000,200,OK,10,852,1043
5650,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/,200,OK,11,852,1043
5651,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/,200,OK,10,1107,4184
5653,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific,404,Not Found,12,859,1540
5654,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known,404,Not Found,13,859,1540
5655,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific/com.chrome.devtools.json,404,Not Found,13,859,1540
5656,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth,404,Not Found,12,859,1540
5657,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/,401,Unauthorized,14,920,58
5658,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login,200,OK,10,1107,4194
5660,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin,200,OK,7,1107,4184
5662,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000,200,OK,15,852,1043
5663,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?next=/admin/,200,OK,16,1107,4184
5665,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/,200,OK,15,852,1043
5666,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific,404,Not Found,15,859,1540
5667,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known,404,Not Found,15,859,1540
5668,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?next=/admin/,200,OK,20,1107,4184
5670,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific/com.chrome.devtools.json,404,Not Found,17,859,1540
5671,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api,401,Unauthorized,12,920,58
5673,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth,404,Not Found,17,859,1540
5674,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/health,301,Moved Permanently,17,884,0
5675,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth/,404,Not Found,19,859,1540
5676,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/,401,Unauthorized,18,920,58
5677,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000,200,OK,13,852,1043
5678,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/,200,OK,12,852,1043
5679,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific,404,Not Found,11,859,1540
5680,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known,404,Not Found,12,859,1540
5681,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,POST,http://localhost:8000/admin/login/?next=/admin/,429,Too Many Requests,13,858,143
5683,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific/com.chrome.devtools.json,404,Not Found,13,859,1540
5684,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth,404,Not Found,13,859,1540
5685,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?next=/admin/,200,OK,17,1107,4184
5687,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/redoc,301,Moved Permanently,14,883,0
5688,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth/,404,Not Found,14,859,1540
5689,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/health/,200,OK,15,849,2
5690,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/,401,Unauthorized,15,920,58
5691,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000,200,OK,14,852,1043
5692,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/,200,OK,14,852,1043
5693,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific,404,Not Found,14,859,1540
5694,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/,200,OK,13,1107,4184
5696,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login,200,OK,12,1107,4194
5698,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known,404,Not Found,17,859,1540
5699,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific/com.chrome.devtools.json,404,Not Found,16,859,1540
5700,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth,404,Not Found,15,859,1540
5701,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/health,200,OK,13,849,2
5703,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static,404,Not Found,16,859,1540
5704,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/redoc/,200,OK,16,894,930
5705,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/robots.txt,404,Not Found,17,859,1540
5706,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth/,404,Not Found,18,859,1540
5707,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/sitemap.xml,404,Not Found,18,859,1540
5708,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/health/,200,OK,19,849,2
5709,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/,401,Unauthorized,18,920,58
5710,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000,200,OK,18,852,1043
5711,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/,200,OK,18,852,1043
5712,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific,404,Not Found,18,859,1540
5713,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin,200,OK,12,1107,4184
5715,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?next=/admin/,200,OK,18,1107,4184
5717,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known,404,Not Found,17,859,1540
5718,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific/com.chrome.devtools.json,404,Not Found,17,859,1540
5719,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?next=/admin/,200,OK,20,1107,4184
5721,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth,404,Not Found,19,859,1540
5722,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin,404,Not Found,17,859,1540
5723,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/redoc,200,OK,15,894,930
5725,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static,404,Not Found,18,859,1540
5726,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/redoc/,200,OK,19,894,930
5727,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth/,404,Not Found,18,859,1540
5728,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/robots.txt,404,Not Found,21,859,1540
5729,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/sitemap.xml,404,Not Found,20,859,1540
5730,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/health/,200,OK,20,849,2
5731,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/,401,Unauthorized,22,920,58
5732,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000,200,OK,21,852,1043
5733,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/,200,OK,21,852,1043
5734,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api,401,Unauthorized,15,920,58
5736,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific,404,Not Found,21,859,1540
5737,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known,404,Not Found,18,859,1540
5738,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,POST,http://localhost:8000/admin/login/?next=/admin/,429,Too Many Requests,19,858,143
5740,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific/com.chrome.devtools.json,404,Not Found,17,859,1540
5741,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth,404,Not Found,16,859,1540
5742,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css,404,Not Found,17,859,1540
5743,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin,404,Not Found,17,859,1540
5744,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static,404,Not Found,18,859,1540
5745,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/redoc/,200,OK,20,894,930
5746,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth/,404,Not Found,20,859,1540
5747,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/,200,OK,19,1107,4184
5749,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/robots.txt,404,Not Found,22,859,1540
5750,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/sitemap.xml,404,Not Found,22,859,1540
5751,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/health/,200,OK,22,849,2
5752,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?next=/admin/,200,OK,26,1107,4184
5754,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/,401,Unauthorized,24,920,58
5755,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000,200,OK,25,852,1043
5756,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/,200,OK,25,852,1043
5757,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific,404,Not Found,24,859,1540
5758,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known,404,Not Found,24,859,1540
5759,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific/com.chrome.devtools.json,404,Not Found,23,859,1540
5760,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth,404,Not Found,23,859,1540
5761,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/health,200,OK,16,849,2
5763,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/base.css,200,OK,23,976,22154
5764,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login,200,OK,17,1107,4194
5765,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin,404,Not Found,25,859,1540
5767,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/dark_mode.css,200,OK,26,974,2808
5768,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css,404,Not Found,27,859,1540
5769,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/js,404,Not Found,28,859,1540
5770,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/login.css,200,OK,29,973,951
5771,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/nav_sidebar.css,200,OK,29,974,2810
5772,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/responsive.css,200,OK,31,976,16632
5773,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/redoc/,200,OK,29,894,930
5774,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static,404,Not Found,33,859,1540
5775,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth/,404,Not Found,29,859,1540
5776,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/robots.txt,404,Not Found,28,859,1540
5777,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/sitemap.xml,404,Not Found,28,859,1540
5778,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/health/,200,OK,26,849,2
5779,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/,401,Unauthorized,28,920,58
